ID;Id_Type;Id_Parent;hierarchy;topic_fr;topic_en;definition_fr;definition_en;Reference;available_EAU;available_Morocco
12140;65346788;12138;001.028.001.194.005.002;Urtica membranacea Poir.;Urtica membranacea Poir.;Urtica membranacea Poir.;Urtica membranacea Poir.;NULL;0;1
12141;65346788;12138;001.028.001.194.005.003;Urtica morifolia Poir.;Urtica morifolia Poir.;Urtica morifolia Poir.;Urtica morifolia Poir.;NULL;0;1
12142;65346788;12138;001.028.001.194.005.004;Urtica pilulifera L.;Urtica pilulifera L.;Urtica pilulifera L.;Urtica pilulifera L.;NULL;0;1
12143;65346788;12138;001.028.001.194.005.005;Urtica stachyoides Webb & Berthel.;Urtica stachyoides Webb & Berthel.;Urtica stachyoides Webb & Berthel.;Urtica stachyoides Webb & Berthel.;NULL;0;1
12144;65346788;12138;001.028.001.194.005.006;Urtica subincisa Benth.;Urtica subincisa Benth.;Urtica subincisa Benth.;Urtica subincisa Benth.;NULL;0;1
12145;65346788;12138;001.028.001.194.005.007;Urtica urens L.;Urtica urens L.;Urtica urens L.;Urtica urens L.;NULL;0;1
12146;65346788;59;001.028.001.195;Vahliaceae;Vahliaceae;Vahliaceae;Vahliaceae;NULL;0;1
12147;65346788;12146;001.028.001.195.001;Vahlia Thunb.;Vahlia Thunb.;Vahlia Thunb.;Vahlia Thunb.;NULL;0;1
12148;65346788;12147;001.028.001.195.001.001;Vahlia dichotoma (Murray) Kuntze;Vahlia dichotoma (Murray) Kuntze;Vahlia dichotoma (Murray) Kuntze;Vahlia dichotoma (Murray) Kuntze;NULL;0;1
12149;65346788;12147;001.028.001.195.001.002;Vahlia digyna (Retz.) Kuntze;Vahlia digyna (Retz.) Kuntze;Vahlia digyna (Retz.) Kuntze;Vahlia digyna (Retz.) Kuntze;NULL;0;1
12150;65346788;12147;001.028.001.195.001.003;Vahlia geminiflora (Delile) Bridson;Vahlia geminiflora (Delile) Bridson;Vahlia geminiflora (Delile) Bridson;Vahlia geminiflora (Delile) Bridson;NULL;0;1
12151;65346788;59;001.028.001.196;Valerianaceae;Valerianaceae;Valerianaceae;Valerianaceae;NULL;0;1
12152;65346788;12151;001.028.001.196.001;Centranthus DC.;Centranthus DC.;Centranthus DC.;Centranthus DC.;NULL;0;1
12153;65346788;12152;001.028.001.196.001.001;Centranthus calcitrapae (L.) Dufr.;Centranthus calcitrapae (L.) Dufr.;Centranthus calcitrapae (L.) Dufr.;Centranthus calcitrapae (L.) Dufr.;NULL;0;1
12154;65346788;12153;001.028.001.196.001.001.001;Centranthus calcitrapae (L.) Dufr. subsp. calcitrapae;Centranthus calcitrapae (L.) Dufr. subsp. calcitrapae;Centranthus calcitrapae (L.) Dufr. subsp. calcitrapae;Centranthus calcitrapae (L.) Dufr. subsp. calcitrapae;NULL;0;1
12155;65346788;12152;001.028.001.196.001.002;Centranthus macrosiphon Boiss.;Centranthus macrosiphon Boiss.;Centranthus macrosiphon Boiss.;Centranthus macrosiphon Boiss.;NULL;0;1
12156;65346788;12152;001.028.001.196.001.003;Centranthus nevadensis Boiss.;Centranthus nevadensis Boiss.;Centranthus nevadensis Boiss.;Centranthus nevadensis Boiss.;NULL;0;1
12157;65346788;12156;001.028.001.196.001.003.001;Centranthus nevadensis Boiss. subsp. battandieri (Maire) Fern.Casas & Molero;Centranthus nevadensis Boiss. subsp. battandieri (Maire) Fern.Casas & Molero;Centranthus nevadensis Boiss. subsp. battandieri (Maire) Fern.Casas & Molero;Centranthus nevadensis Boiss. subsp. battandieri (Maire) Fern.Casas & Molero;NULL;0;1
12158;65346788;12156;001.028.001.196.001.003.002;Centranthus nevadensis Boiss. subsp. marrocanus (Rouy) Dobignard;Centranthus nevadensis Boiss. subsp. marrocanus (Rouy) Dobignard;Centranthus nevadensis Boiss. subsp. marrocanus (Rouy) Dobignard;Centranthus nevadensis Boiss. subsp. marrocanus (Rouy) Dobignard;NULL;0;1
12159;65346788;12156;001.028.001.196.001.003.003;Centranthus nevadensis Boiss. subsp. nevadensis;Centranthus nevadensis Boiss. subsp. nevadensis;Centranthus nevadensis Boiss. subsp. nevadensis;Centranthus nevadensis Boiss. subsp. nevadensis;NULL;0;1
12160;65346788;12152;001.028.001.196.001.004;Centranthus ruber (L.) DC.;Centranthus ruber (L.) DC.;Centranthus ruber (L.) DC.;Centranthus ruber (L.) DC.;NULL;0;1
12161;65346788;12151;001.028.001.196.002;Fedia Gaertn.;Fedia Gaertn.;Fedia Gaertn.;Fedia Gaertn.;NULL;0;1
12162;65346788;12161;001.028.001.196.002.001;Fedia caput-bovis Pomel;Fedia caput-bovis Pomel;Fedia caput-bovis Pomel;Fedia caput-bovis Pomel;NULL;0;1
12163;65346788;12162;001.028.001.196.002.001.001;Fedia caput-bovis Pomel subsp. caput-bovis;Fedia caput-bovis Pomel subsp. caput-bovis;Fedia caput-bovis Pomel subsp. caput-bovis;Fedia caput-bovis Pomel subsp. caput-bovis;NULL;0;1
12164;65346788;12161;001.028.001.196.002.002;Fedia cornucopiae (L.) Gaertn.;Fedia cornucopiae (L.) Gaertn.;Fedia cornucopiae (L.) Gaertn.;Fedia cornucopiae (L.) Gaertn.;NULL;0;1
12165;65346788;12161;001.028.001.196.002.003;Fedia graciliflora Fisch. & C.A.Mey.;Fedia graciliflora Fisch. & C.A.Mey.;Fedia graciliflora Fisch. & C.A.Mey.;Fedia graciliflora Fisch. & C.A.Mey.;NULL;0;1
12166;65346788;12161;001.028.001.196.002.004;Fedia gracilliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey.;NULL;0;1
12167;65346788;12166;001.028.001.196.002.004.001;Fedia gracilliflora Fisch. & C.A.Mey. subsp. calycina (Maire) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. calycina (Maire) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. calycina (Maire) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. calycina (Maire) Mathez & Xena;NULL;0;1
12168;65346788;12166;001.028.001.196.002.004.002;Fedia gracilliflora Fisch. & C.A.Mey. subsp. diana Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. diana Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. diana Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. diana Mathez & Xena;NULL;0;1
12169;65346788;12166;001.028.001.196.002.004.003;Fedia gracilliflora Fisch. & C.A.Mey. subsp. graciliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey. subsp. graciliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey. subsp. graciliflora Fisch. & C.A.Mey.;Fedia gracilliflora Fisch. & C.A.Mey. subsp. graciliflora Fisch. & C.A.Mey.;NULL;0;1
12170;65346788;12166;001.028.001.196.002.004.004;Fedia gracilliflora Fisch. & C.A.Mey. subsp. snassenorum Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. snassenorum Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. snassenorum Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. snassenorum Mathez & Xena;NULL;0;1
12171;65346788;12166;001.028.001.196.002.004.005;Fedia gracilliflora Fisch. & C.A.Mey. subsp. sulcata (Pomel) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. sulcata (Pomel) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. sulcata (Pomel) Mathez & Xena;Fedia gracilliflora Fisch. & C.A.Mey. subsp. sulcata (Pomel) Mathez & Xena;NULL;0;1
12172;65346788;12161;001.028.001.196.002.005;Fedia pallescens (Maire) Mathez;Fedia pallescens (Maire) Mathez;Fedia pallescens (Maire) Mathez;Fedia pallescens (Maire) Mathez;NULL;0;1
12173;65346788;12172;001.028.001.196.002.005.001;Fedia pallescens (Maire) Mathez subsp. hirsuta (Emb. & Maire) Mathez & Xena;Fedia pallescens (Maire) Mathez subsp. hirsuta (Emb. & Maire) Mathez & Xena;Fedia pallescens (Maire) Mathez subsp. hirsuta (Emb. & Maire) Mathez & Xena;Fedia pallescens (Maire) Mathez subsp. hirsuta (Emb. & Maire) Mathez & Xena;NULL;0;1
12174;65346788;12172;001.028.001.196.002.005.002;Fedia pallescens (Maire) Mathez subsp. pallescens;Fedia pallescens (Maire) Mathez subsp. pallescens;Fedia pallescens (Maire) Mathez subsp. pallescens;Fedia pallescens (Maire) Mathez subsp. pallescens;NULL;0;1
12175;65346788;12151;001.028.001.196.003;Valeriana L.;Valeriana L.;Valeriana L.;Valeriana L.;NULL;0;1
12176;65346788;12175;001.028.001.196.003.001;Valeriana apula Pourr.;Valeriana apula Pourr.;Valeriana apula Pourr.;Valeriana apula Pourr.;NULL;0;1
12177;65346788;12175;001.028.001.196.003.002;Valeriana tuberosa L.;Valeriana tuberosa L.;Valeriana tuberosa L.;Valeriana tuberosa L.;NULL;0;1
12178;65346788;12151;001.028.001.196.004;Valerianella Mill.;Valerianella Mill.;Valerianella Mill.;Valerianella Mill.;NULL;0;1
12179;65346788;12178;001.028.001.196.004.001;Valerianella chlorodonta Coss. & Durieu;Valerianella chlorodonta Coss. & Durieu;Valerianella chlorodonta Coss. & Durieu;Valerianella chlorodonta Coss. & Durieu;NULL;0;1
12180;65346788;12178;001.028.001.196.004.002;Valerianella coronata (L.) DC.;Valerianella coronata (L.) DC.;Valerianella coronata (L.) DC.;Valerianella coronata (L.) DC.;NULL;0;1
12181;65346788;12178;001.028.001.196.004.003;Valerianella costata Betcke;Valerianella costata Betcke;Valerianella costata Betcke;Valerianella costata Betcke;NULL;0;1
12182;65346788;12178;001.028.001.196.004.004;Valerianella dentata (L.) Pollich;Valerianella dentata (L.) Pollich;Valerianella dentata (L.) Pollich;Valerianella dentata (L.) Pollich;NULL;0;1
12183;65346788;12178;001.028.001.196.004.005;Valerianella dentata (L.) Pollich forma rimosa --;Valerianella dentata (L.) Pollich forma rimosa --;Valerianella dentata (L.) Pollich forma rimosa --;Valerianella dentata (L.) Pollich forma rimosa --;NULL;0;1
12184;65346788;12178;001.028.001.196.004.006;Valerianella discoidea (L.) Loisel.;Valerianella discoidea (L.) Loisel.;Valerianella discoidea (L.) Loisel.;Valerianella discoidea (L.) Loisel.;NULL;0;1
12185;65346788;12178;001.028.001.196.004.007;Valerianella echinata (L.) DC.;Valerianella echinata (L.) DC.;Valerianella echinata (L.) DC.;Valerianella echinata (L.) DC.;NULL;0;1
12186;65346788;12178;001.028.001.196.004.008;Valerianella eriocarpa Desv.;Valerianella eriocarpa Desv.;Valerianella eriocarpa Desv.;Valerianella eriocarpa Desv.;NULL;0;1
12187;65346788;12186;001.028.001.196.004.008.001;Valerianella eriocarpa Desv. subsp. eriocarpa;Valerianella eriocarpa Desv. subsp. eriocarpa;Valerianella eriocarpa Desv. subsp. eriocarpa;Valerianella eriocarpa Desv. subsp. eriocarpa;NULL;0;1
12188;65346788;12178;001.028.001.196.004.009;Valerianella fallax Batt.;Valerianella fallax Batt.;Valerianella fallax Batt.;Valerianella fallax Batt.;NULL;0;1
12189;65346788;12178;001.028.001.196.004.010;Valerianella lasiocarpa (Steven) Betcke;Valerianella lasiocarpa (Steven) Betcke;Valerianella lasiocarpa (Steven) Betcke;Valerianella lasiocarpa (Steven) Betcke;NULL;0;1
12190;65346788;12178;001.028.001.196.004.011;Valerianella leptocarpa Pomel;Valerianella leptocarpa Pomel;Valerianella leptocarpa Pomel;Valerianella leptocarpa Pomel;NULL;0;1
12191;65346788;12178;001.028.001.196.004.012;Valerianella locusta (L.) Laterr.;Valerianella locusta (L.) Laterr.;Valerianella locusta (L.) Laterr.;Valerianella locusta (L.) Laterr.;NULL;0;1
12192;65346788;12178;001.028.001.196.004.013;Valerianella locusta (L.) Laterr. forma carinata --;Valerianella locusta (L.) Laterr. forma carinata --;Valerianella locusta (L.) Laterr. forma carinata --;Valerianella locusta (L.) Laterr. forma carinata --;NULL;0;1
12193;65346788;12178;001.028.001.196.004.014;Valerianella microcarpa Loisel.;Valerianella microcarpa Loisel.;Valerianella microcarpa Loisel.;Valerianella microcarpa Loisel.;NULL;0;1
12194;65346788;12178;001.028.001.196.004.015;Valerianella muricata (M.Bieb.) J.W.Loudon;Valerianella muricata (M.Bieb.) J.W.Loudon;Valerianella muricata (M.Bieb.) J.W.Loudon;Valerianella muricata (M.Bieb.) J.W.Loudon;NULL;0;1
12195;65346788;12178;001.028.001.196.004.016;Valerianella petrovichii Asch.;Valerianella petrovichii Asch.;Valerianella petrovichii Asch.;Valerianella petrovichii Asch.;NULL;0;1
12196;65346788;12178;001.028.001.196.004.017;Valerianella pomelii Batt.;Valerianella pomelii Batt.;Valerianella pomelii Batt.;Valerianella pomelii Batt.;NULL;0;1
12197;65346788;12178;001.028.001.196.004.018;Valerianella stephanodon Coss. & Durieu;Valerianella stephanodon Coss. & Durieu;Valerianella stephanodon Coss. & Durieu;Valerianella stephanodon Coss. & Durieu;NULL;0;1
12198;65346788;12178;001.028.001.196.004.019;Valerianella szovitsiana Fisch. & C.A.Mey.;Valerianella szovitsiana Fisch. & C.A.Mey.;Valerianella szovitsiana Fisch. & C.A.Mey.;Valerianella szovitsiana Fisch. & C.A.Mey.;NULL;0;1
12199;65346788;12178;001.028.001.196.004.020;Valerianella vesicaria Moench;Valerianella vesicaria Moench;Valerianella vesicaria Moench;Valerianella vesicaria Moench;NULL;0;1
12200;65346788;59;001.028.001.197;Verbenaceae;Verbenaceae;Verbenaceae;Verbenaceae;NULL;0;1
12201;65346788;12200;001.028.001.197.001;Chascanum E.Mey.;Chascanum E.Mey.;Chascanum E.Mey.;Chascanum E.Mey.;NULL;0;1
12202;65346788;12201;001.028.001.197.001.001;Chascanum marrubiifolium Fenzl ex Walp.;Chascanum marrubiifolium Fenzl ex Walp.;Chascanum marrubiifolium Fenzl ex Walp.;Chascanum marrubiifolium Fenzl ex Walp.;NULL;0;1
12203;65346788;12200;001.028.001.197.002;Clerodendrum L.;Clerodendrum L.;Clerodendrum L.;Clerodendrum L.;NULL;0;1
12204;65346788;12203;001.028.001.197.002.001;Clerodendrum acerbianum (Vis.) Benth.;Clerodendrum acerbianum (Vis.) Benth.;Clerodendrum acerbianum (Vis.) Benth.;Clerodendrum acerbianum (Vis.) Benth.;NULL;0;1
12205;65346788;12200;001.028.001.197.003;Lantana L.;Lantana L.;Lantana L.;Lantana L.;NULL;0;1
12206;65346788;12205;001.028.001.197.003.001;Lantana camara L.;Lantana camara L.;Lantana camara L.;Lantana camara L.;NULL;0;1
12207;65346788;12205;001.028.001.197.003.002;Lantana viburnoides (Forssk.) Vahl;Lantana viburnoides (Forssk.) Vahl;Lantana viburnoides (Forssk.) Vahl;Lantana viburnoides (Forssk.) Vahl;NULL;0;1
12208;65346788;12207;001.028.001.197.003.002.001;Lantana viburnoides (Forssk.) Vahl subsp. viburnoides;Lantana viburnoides (Forssk.) Vahl subsp. viburnoides;Lantana viburnoides (Forssk.) Vahl subsp. viburnoides;Lantana viburnoides (Forssk.) Vahl subsp. viburnoides;NULL;0;1
12209;65346788;12200;001.028.001.197.004;Phyla Lour.;Phyla Lour.;Phyla Lour.;Phyla Lour.;NULL;0;1
12210;65346788;12209;001.028.001.197.004.001;Phyla filiformis (Schrad.) Meikle;Phyla filiformis (Schrad.) Meikle;Phyla filiformis (Schrad.) Meikle;Phyla filiformis (Schrad.) Meikle;NULL;0;1
12211;65346788;12209;001.028.001.197.004.002;Phyla nodiflora (L.) Greene;Phyla nodiflora (L.) Greene;Phyla nodiflora (L.) Greene;Phyla nodiflora (L.) Greene;NULL;0;1
12212;65346788;12200;001.028.001.197.005;Priva Adans.;Priva Adans.;Priva Adans.;Priva Adans.;NULL;0;1
12213;65346788;12212;001.028.001.197.005.001;Priva adhaerens (Forssk.) Chiov.;Priva adhaerens (Forssk.) Chiov.;Priva adhaerens (Forssk.) Chiov.;Priva adhaerens (Forssk.) Chiov.;NULL;0;1
12214;65346788;12200;001.028.001.197.006;Verbena L.;Verbena L.;Verbena L.;Verbena L.;NULL;0;1
12215;65346788;12214;001.028.001.197.006.001;Verbena bonariensis L.;Verbena bonariensis L.;Verbena bonariensis L.;Verbena bonariensis L.;NULL;0;1
12216;65346788;12214;001.028.001.197.006.002;Verbena officinalis L.;Verbena officinalis L.;Verbena officinalis L.;Verbena officinalis L.;NULL;0;1
12217;65346788;12214;001.028.001.197.006.003;Verbena rigida Spreng.;Verbena rigida Spreng.;Verbena rigida Spreng.;Verbena rigida Spreng.;NULL;0;1
12218;65346788;12214;001.028.001.197.006.004;Verbena supina L.;Verbena supina L.;Verbena supina L.;Verbena supina L.;NULL;0;1
12219;65346788;59;001.028.001.198;Violaceae;Violaceae;Violaceae;Violaceae;NULL;0;1
12220;65346788;12219;001.028.001.198.001;Viola L.;Viola L.;Viola L.;Viola L.;NULL;0;1
12221;65346788;12220;001.028.001.198.001.001;Viola alba Besser;Viola alba Besser;Viola alba Besser;Viola alba Besser;NULL;0;1
12222;65346788;12221;001.028.001.198.001.001.001;Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker;Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker;Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker;Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker;NULL;0;1
12223;65346788;12220;001.028.001.198.001.002;Viola anagae Gilli;Viola anagae Gilli;Viola anagae Gilli;Viola anagae Gilli;NULL;0;1
12224;65346788;12220;001.028.001.198.001.003;Viola arborescens L.;Viola arborescens L.;Viola arborescens L.;Viola arborescens L.;NULL;0;1
12225;65346788;12220;001.028.001.198.001.004;Viola arvensis Murray;Viola arvensis Murray;Viola arvensis Murray;Viola arvensis Murray;NULL;0;1
12226;65346788;12220;001.028.001.198.001.005;Viola canina L.;Viola canina L.;Viola canina L.;Viola canina L.;NULL;0;1
12227;65346788;12220;001.028.001.198.001.006;Viola cheiranthifolia Kunth;Viola cheiranthifolia Kunth;Viola cheiranthifolia Kunth;Viola cheiranthifolia Kunth;NULL;0;1
12228;65346788;12220;001.028.001.198.001.007;Viola cinerea Boiss.;Viola cinerea Boiss.;Viola cinerea Boiss.;Viola cinerea Boiss.;NULL;0;1
12229;65346788;12220;001.028.001.198.001.008;Viola demetria Boiss.;Viola demetria Boiss.;Viola demetria Boiss.;Viola demetria Boiss.;NULL;0;1
12230;65346788;12220;001.028.001.198.001.009;Viola dyris Maire;Viola dyris Maire;Viola dyris Maire;Viola dyris Maire;NULL;0;1
12231;65346788;12220;001.028.001.198.001.010;Viola hirta L.;Viola hirta L.;Viola hirta L.;Viola hirta L.;NULL;0;1
12232;65346788;12220;001.028.001.198.001.011;Viola kitaibeliana Schult.;Viola kitaibeliana Schult.;Viola kitaibeliana Schult.;Viola kitaibeliana Schult.;NULL;0;1
12233;65346788;12220;001.028.001.198.001.012;Viola maroccana Maire;Viola maroccana Maire;Viola maroccana Maire;Viola maroccana Maire;NULL;0;1
12234;65346788;12220;001.028.001.198.001.013;Viola munbyana Boiss. & Reut.;Viola munbyana Boiss. & Reut.;Viola munbyana Boiss. & Reut.;Viola munbyana Boiss. & Reut.;NULL;0;1
12235;65346788;12220;001.028.001.198.001.014;Viola odorata L.;Viola odorata L.;Viola odorata L.;Viola odorata L.;NULL;0;1
12236;65346788;12220;001.028.001.198.001.015;Viola palmensis Webb & Berthel.;Viola palmensis Webb & Berthel.;Viola palmensis Webb & Berthel.;Viola palmensis Webb & Berthel.;NULL;0;1
12237;65346788;12220;001.028.001.198.001.016;Viola palustris L.;Viola palustris L.;Viola palustris L.;Viola palustris L.;NULL;0;1
12238;65346788;12220;001.028.001.198.001.017;Viola paradoxa Lowe;Viola paradoxa Lowe;Viola paradoxa Lowe;Viola paradoxa Lowe;NULL;0;1
12239;65346788;12220;001.028.001.198.001.018;Viola parvula Tineo;Viola parvula Tineo;Viola parvula Tineo;Viola parvula Tineo;NULL;0;1
12240;65346788;12220;001.028.001.198.001.019;Viola persicifolia Schreb.;Viola persicifolia Schreb.;Viola persicifolia Schreb.;Viola persicifolia Schreb.;NULL;0;1
12241;65346788;12220;001.028.001.198.001.020;Viola plantaginea H.Christ;Viola plantaginea H.Christ;Viola plantaginea H.Christ;Viola plantaginea H.Christ;NULL;0;1
12242;65346788;12220;001.028.001.198.001.021;Viola reichenbachiana Boreau;Viola reichenbachiana Boreau;Viola reichenbachiana Boreau;Viola reichenbachiana Boreau;NULL;0;1
12243;65346788;12220;001.028.001.198.001.022;Viola riviniana Rchb.;Viola riviniana Rchb.;Viola riviniana Rchb.;Viola riviniana Rchb.;NULL;0;1
12244;65346788;12220;001.028.001.198.001.023;Viola saxifraga Maire;Viola saxifraga Maire;Viola saxifraga Maire;Viola saxifraga Maire;NULL;0;1
12245;65346788;12220;001.028.001.198.001.024;Viola scorpiuroides Coss.;Viola scorpiuroides Coss.;Viola scorpiuroides Coss.;Viola scorpiuroides Coss.;NULL;0;1
12246;65346788;12220;001.028.001.198.001.025;Viola suavis M.Bieb.;Viola suavis M.Bieb.;Viola suavis M.Bieb.;Viola suavis M.Bieb.;NULL;0;1
12247;65346788;12220;001.028.001.198.001.026;Viola subatlantica (Maire) Ibn Tattou;Viola subatlantica (Maire) Ibn Tattou;Viola subatlantica (Maire) Ibn Tattou;Viola subatlantica (Maire) Ibn Tattou;NULL;0;1
12248;65346788;12220;001.028.001.198.001.027;Viola tricolor L.;Viola tricolor L.;Viola tricolor L.;Viola tricolor L.;NULL;0;1
12249;65346788;59;001.028.001.199;Viscaceae;Viscaceae;Viscaceae;Viscaceae;NULL;0;1
12250;65346788;12249;001.028.001.199.001;Viscum L.;Viscum L.;Viscum L.;Viscum L.;NULL;0;1
12251;65346788;12250;001.028.001.199.001.001;Viscum album L.;Viscum album L.;Viscum album L.;Viscum album L.;NULL;0;1
12252;65346788;12251;001.028.001.199.001.001.001;Viscum album L. subsp. album;Viscum album L. subsp. album;Viscum album L. subsp. album;Viscum album L. subsp. album;NULL;0;1
12253;65346788;12251;001.028.001.199.001.001.002;Viscum album L. subsp. austriacum (Wiesb.) Vollm.;Viscum album L. subsp. austriacum (Wiesb.) Vollm.;Viscum album L. subsp. austriacum (Wiesb.) Vollm.;Viscum album L. subsp. austriacum (Wiesb.) Vollm.;NULL;0;1
12254;65346788;12250;001.028.001.199.001.002;Viscum cruciatum Boiss.;Viscum cruciatum Boiss.;Viscum cruciatum Boiss.;Viscum cruciatum Boiss.;NULL;0;1
12255;65346788;59;001.028.001.200;Vitaceae;Vitaceae;Vitaceae;Vitaceae;NULL;0;1
12256;65346788;12255;001.028.001.200.001;Cayratia Juss.;Cayratia Juss.;Cayratia Juss.;Cayratia Juss.;NULL;0;1
12257;65346788;12256;001.028.001.200.001.001;Cayratia ibuensis (Hook.f.) Suess.;Cayratia ibuensis (Hook.f.) Suess.;Cayratia ibuensis (Hook.f.) Suess.;Cayratia ibuensis (Hook.f.) Suess.;NULL;0;1
12258;65346788;12255;001.028.001.200.002;Cissus L.;Cissus L.;Cissus L.;Cissus L.;NULL;0;1
12259;65346788;12258;001.028.001.200.002.001;Cissus quadrangularis L.;Cissus quadrangularis L.;Cissus quadrangularis L.;Cissus quadrangularis L.;NULL;0;1
12260;65346788;12255;001.028.001.200.003;Parthenocissus Planch.;Parthenocissus Planch.;Parthenocissus Planch.;Parthenocissus Planch.;NULL;0;1
12261;65346788;12260;001.028.001.200.003.001;Parthenocissus tricuspidata (Siebold & Zucc.) Planch.;Parthenocissus tricuspidata (Siebold & Zucc.) Planch.;Parthenocissus tricuspidata (Siebold & Zucc.) Planch.;Parthenocissus tricuspidata (Siebold & Zucc.) Planch.;NULL;0;1
